"","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","SaleType","SaleCondition","GarageYrBlt","Id","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","LotFrontage","MasVnrType","MasVnrArea","Electrical"
"438","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf","Gable","CompShg","Wd Sdng","Wd Sdng","Gd","TA","PConc","TA","TA","No","Unf","Unf","GasA","Gd","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1926",438,45,6000,6,7,1926,2004,0,0,884,884,904,0,0,904,0,0,1,0,2,1,4,0,1,180,0,0,105,0,0,0,0,1,2009,119000,50,"None",0,"SBrkr"
"439","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","Gable","CompShg","WdShing","Stucco","TA","TA","PConc","TA","TA","No","LwQ","Unf","GasA","TA","N","Gd","Typ","Gd","Detchd","Unf","Gd","TA","P","None","MnPrv","None","WD","Normal","1990",439,30,4280,5,6,1913,2002,365,0,75,440,694,0,0,694,0,0,1,0,2,1,4,1,1,352,0,0,34,0,0,0,0,3,2007,90350,40,"None",0,"SBrkr"
"440","RL","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","TA","Fa","Mn","Unf","Unf","GasA","Gd","Y","Gd","Typ","None","Detchd","Unf","TA","TA","Y","None","GdPrv","Shed","ConLI","Normal","2005",440,50,12354,6,8,1920,2000,0,0,684,684,684,512,0,1196,0,0,1,0,3,1,7,0,2,528,0,46,0,0,0,0,800,8,2009,110000,67,"None",0,"SBrkr"
"441","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Ex","TA","PConc","Ex","TA","Gd","GLQ","ALQ","GasA","Ex","Y","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2008",441,20,15431,10,5,2008,2008,1767,539,788,3094,2402,0,0,2402,1,0,2,0,2,1,10,2,3,672,0,72,0,0,170,0,0,4,2009,555000,105,"Stone",200,"SBrkr"
"442","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","N","Fa","Typ","None","None","None","None","None","Y","None","None","None","WD","Normal","None",442,90,12108,4,4,1955,1955,133,0,1307,1440,1440,0,0,1440,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,9,2008,118000,92,"BrkFace",270,"FuseF"
"443","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","Gd","Detchd","Unf","TA","TA","P","None","None","None","WD","Normal","1930",443,50,6240,5,7,1930,1992,0,0,1078,1078,1128,445,0,1573,0,0,2,0,3,1,8,1,2,360,0,0,0,0,0,0,0,6,2008,162900,52,"None",0,"SBrkr"
"444","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","Gable","CompShg","WdShing","Wd Shng","Gd","TA","PConc","Ex","TA","Av","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2007",444,120,3922,7,5,2006,2007,0,0,1258,1258,1258,0,0,1258,0,0,2,0,2,1,6,1,3,648,144,16,0,0,0,0,0,6,2007,172500,53,"BrkFace",72,"SBrkr"
"445","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","Gd","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1994",445,60,8750,7,5,1994,1995,642,0,273,915,933,975,0,1908,1,0,2,1,4,1,8,1,2,493,144,133,0,0,0,0,0,7,2008,210000,70,"None",0,"SBrkr"
"446","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Fa","Y","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","None","MnPrv","None","COD","Normal","1956",446,20,9855,6,5,1956,1956,0,0,1436,1436,1689,0,0,1689,0,0,1,0,3,1,7,1,2,480,0,0,0,0,0,0,0,11,2009,127500,73,"None",0,"SBrkr"
"447","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","PosA","Norm","1Fam","1Story","Gable","CompShg","BrkFace","Plywood","Gd","TA","CBlock","TA","TA","No","ALQ","Rec","GasA","Ex","Y","Gd","Mod","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1966",447,20,16492,6,6,1966,2002,247,713,557,1517,1888,0,0,1888,0,0,2,1,2,1,6,1,2,578,0,0,0,0,0,0,0,6,2010,190000,137,"None",0,"SBrkr"
"448","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1998",448,60,11214,7,5,1998,1999,0,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,2,431,89,0,0,0,0,0,0,7,2006,199900,93,"None",0,"SBrkr"
"449","RM","Pave","None","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","Gd","Detchd","Unf","TA","TA","N","None","None","None","WD","Normal","1937",449,50,8600,6,6,1937,1950,0,0,780,780,780,596,0,1376,0,0,2,0,3,1,7,1,1,198,0,0,0,0,0,0,0,6,2006,119500,50,"None",0,"SBrkr"
"450","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","TA","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1981",450,50,6000,3,7,1948,2002,331,0,318,649,679,504,0,1183,0,0,1,1,2,1,6,0,1,308,0,176,0,0,0,0,0,6,2007,120000,50,"None",0,"SBrkr"
"451","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Detchd","Unf","Fa","Fa","N","None","None","None","WD","Normal","1932",451,30,5684,6,8,1930,2005,0,0,813,813,813,0,0,813,0,0,1,0,2,1,5,0,1,270,0,113,0,0,0,0,0,6,2006,110000,70,"None",0,"FuseA"
"452","RL","Pave","None","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","Gable","WdShngl","Plywood","Plywood","TA","TA","CBlock","Gd","TA","Gd","ALQ","Unf","GasA","TA","Y","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1975",452,20,70761,7,5,1975,1975,655,0,878,1533,1533,0,0,1533,1,0,2,0,2,1,5,2,2,576,200,54,0,0,0,0,0,12,2006,280000,62,"None",0,"SBrkr"
"453","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","No","ALQ","Unf","GasA","Ex","Y","TA","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1996",453,60,9303,6,5,1996,1997,742,0,130,872,888,868,0,1756,1,0,2,1,3,1,7,0,2,422,144,122,0,0,0,0,0,7,2007,204000,77,"BrkFace",42,"SBrkr"
"454","FV","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2008",454,60,9000,8,5,2008,2008,0,0,768,768,786,804,0,1590,0,0,2,1,3,1,6,0,2,676,0,30,0,0,0,0,0,6,2009,210000,75,"None",0,"SBrkr"
"455","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Family","1976",455,90,9297,5,5,1976,1976,1606,0,122,1728,1728,0,0,1728,2,0,2,0,4,2,8,0,2,560,0,0,0,0,0,0,0,7,2006,188000,63,"None",0,"SBrkr"
"456","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Fa","Y","TA","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1973",456,20,9600,7,6,1973,1973,916,0,326,1242,1242,0,0,1242,0,0,1,1,3,1,6,1,2,528,0,0,0,0,0,0,0,9,2007,175500,80,"BrkFace",320,"SBrkr"
"457","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","AsbShng","AsbShng","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Fa","N","TA","Typ","None","Detchd","Unf","Fa","Fa","Y","None","None","None","COD","Abnorml","1916",457,70,4571,5,5,1916,1950,0,0,624,624,624,720,0,1344,0,0,1,0,4,1,7,0,3,513,0,0,96,0,0,0,0,5,2008,98000,34,"None",0,"SBrkr"
"458","RL","Pave","None","IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story","Flat","Tar&Grv","Plywood","Plywood","TA","TA","CBlock","Gd","TA","Gd","BLQ","Unf","GasA","Ex","Y","Gd","Min1","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1954",458,20,53227,4,6,1954,1994,1116,0,248,1364,1663,0,0,1663,1,0,1,0,2,1,6,2,2,529,224,137,0,0,0,0,0,3,2008,256000,49,"None",0,"SBrkr"
"459","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","Hip","CompShg","Stucco","Wd Shng","TA","Gd","PConc","TA","TA","No","Unf","Unf","GasA","Fa","Y","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y","None","MnPrv","None","WD","Normal","1925",459,70,5100,8,7,1925,1996,0,0,588,588,833,833,0,1666,0,0,1,0,3,1,7,1,1,228,192,63,0,0,0,0,0,6,2008,161000,50,"None",0,"SBrkr"
"460","RL","Pave","None","IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","TA","Y","Gd","Typ","TA","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1950",460,50,7015,5,4,1950,1950,185,0,524,709,979,224,0,1203,1,0,1,0,3,1,5,1,1,352,0,0,248,0,0,0,0,7,2009,110000,105,"BrkCmn",161,"SBrkr"
"461","FV","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","TA","Typ","None","BuiltIn","Fin","TA","TA","Y","None","None","None","New","Partial","2009",461,60,8004,8,5,2009,2009,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,2,552,0,150,0,0,0,0,0,12,2009,263435,75,"Stone",110,"SBrkr"
"462","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","Gd","Gd","PConc","Gd","Gd","No","ALQ","BLQ","GasA","Ex","Y","Gd","Typ","None","Detchd","RFn","TA","TA","Y","None","MnPrv","None","WD","Normal","1971",462,70,7200,7,9,1936,2007,350,210,0,560,575,560,0,1135,1,0,1,0,3,1,6,0,2,576,256,0,0,0,0,0,0,4,2009,155000,60,"None",0,"SBrkr"
"463","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","Rec","BLQ","GasA","Gd","Y","TA","Typ","Po","Detchd","Unf","TA","TA","Y","None","GdWo","None","WD","Normal","1965",463,20,8281,5,5,1965,1965,553,311,0,864,864,0,0,864,0,0,1,0,3,1,5,1,1,360,0,0,236,0,0,0,0,12,2009,62383,60,"None",0,"SBrkr"
"464","RL","Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story","Hip","CompShg","Stucco","Stucco","TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Fa","Y","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1939",464,70,11988,6,7,1934,1995,326,0,389,715,849,811,0,1660,0,0,1,1,3,1,6,1,1,240,0,0,0,0,0,0,0,8,2008,188700,74,"None",0,"FuseA"
"465","RL","Pave","None","Reg","HLS","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","Gd","TA","No","Rec","Unf","GasA","TA","Y","TA","Typ","None","None","None","None","None","Y","None","None","None","WD","Normal","None",465,20,8430,5,5,1978,1978,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,0,0,0,0,0,0,0,0,0,8,2009,124000,60,"BrkFace",136,"SBrkr"
"466","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2004",466,120,3072,7,5,2004,2004,0,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,2,398,144,20,0,0,0,0,0,5,2006,178740,43,"BrkFace",18,"SBrkr"
"467","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Flat","Tar&Grv","Plywood","Plywood","TA","Gd","CBlock","TA","Gd","Gd","GLQ","Unf","GasA","TA","Y","TA","Typ","Po","Attchd","Unf","TA","TA","Y","None","GdWo","None","WD","Normal","1970",467,20,10628,7,5,1970,1970,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,2,526,0,0,0,0,176,0,0,4,2007,167000,85,"None",0,"SBrkr"
"468","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1942",468,70,9480,5,7,1942,1995,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1,312,168,0,0,0,0,0,0,6,2007,146500,79,"Stone",224,"SBrkr"
"469","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2006",469,20,11428,8,5,2006,2006,0,0,1626,1626,1634,0,0,1634,0,0,2,0,3,1,7,1,3,866,0,44,0,0,0,0,0,5,2007,250000,98,"Stone",248,"SBrkr"
"470","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","RRNe","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1993",470,60,9291,6,5,1993,1993,426,0,406,832,832,878,0,1710,0,0,2,1,3,1,7,0,2,506,144,70,0,0,0,0,0,6,2008,187000,76,"BrkFace",120,"SBrkr"
"471","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","HdBoard","HdBoard","Gd","TA","PConc","Gd","TA","Av","GLQ","BLQ","GasA","TA","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1985",471,120,6820,8,5,1985,1985,368,1120,0,1488,1502,0,0,1502,1,0,1,1,1,1,4,0,2,528,0,54,0,0,140,0,0,6,2010,212000,44,"None",0,"SBrkr"
"472","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story","Mansard","WdShake","WdShing","Plywood","TA","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1977",472,60,11952,7,6,1977,1977,0,0,808,808,1161,808,0,1969,0,0,2,1,3,1,8,1,2,534,0,0,0,0,276,0,0,11,2007,190000,92,"None",0,"SBrkr"
"473","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","TA","Typ","None","Basment","RFn","TA","TA","Y","None","None","None","WD","Normal","2005",473,180,3675,6,5,2005,2005,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,2,525,0,28,0,0,0,0,0,6,2008,148000,35,"BrkFace",80,"SBrkr"
"474","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","None","None","None","New","Partial","2006",474,20,14977,8,5,2006,2007,1350,0,626,1976,1976,0,0,1976,1,0,2,0,2,1,7,1,3,908,250,63,0,0,0,0,0,7,2007,440000,110,"BrkFace",304,"SBrkr"
"475","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","CemntBd","CmentBd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Ex","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2000",475,120,5330,8,5,2000,2000,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,2,499,96,48,0,0,0,0,0,8,2007,251000,41,"None",0,"SBrkr"
"476","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","TA","No","GLQ","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1996",476,20,8480,5,6,1963,1963,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,2,624,0,24,0,0,192,0,0,7,2007,132500,80,"None",0,"SBrkr"
"477","RL","Pave","None","Reg","Lvl","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1997",477,20,13125,6,5,1997,1998,994,0,484,1478,1493,0,0,1493,1,0,2,0,3,1,7,1,2,508,140,39,0,0,0,0,0,4,2008,208900,75,"BrkFace",215,"SBrkr"
"478","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","Ex","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","Ex","Typ","Gd","BuiltIn","Fin","TA","TA","Y","None","None","None","WD","Normal","2006",478,60,13693,9,5,2006,2006,0,0,2153,2153,2069,574,0,2643,0,0,2,1,3,1,9,1,3,694,414,84,0,0,0,0,0,3,2007,380000,105,"BrkFace",772,"SBrkr"
"479","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2007",479,20,10637,8,5,2007,2008,1288,0,417,1705,1718,0,0,1718,1,0,2,0,3,1,7,1,3,826,208,44,0,0,0,0,0,9,2009,297000,79,"Stone",336,"SBrkr"
"480","RM","Pave","None","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","Hip","CompShg","Stucco","Stucco","TA","TA","BrkTil","Fa","TA","No","Rec","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","MnPrv","None","WD","Alloca","1995",480,30,5925,4,7,1937,2000,168,0,739,907,1131,0,0,1131,0,0,1,0,2,1,7,0,2,672,0,72,0,0,0,0,0,3,2007,89471,50,"BrkCmn",435,"SBrkr"
"481","RL","Pave","None","IR1","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2004",481,20,16033,9,5,2004,2005,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,3,772,519,112,0,0,0,0,0,3,2006,326000,98,"BrkFace",378,"SBrkr"
"482","RL","Pave","None","IR1","HLS","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2003",482,20,11846,9,5,2003,2004,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,3,874,206,49,0,0,0,0,0,8,2006,374000,72,"BrkFace",562,"SBrkr"
"483","RM","Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","Stucco","Stucco","Gd","TA","PConc","TA","TA","No","ALQ","Unf","GasA","Ex","Y","Ex","Min2","Gd","Attchd","Unf","Fa","Fa","Y","None","None","None","WD","Normal","1915",483,70,2500,7,8,1915,2005,299,0,611,910,916,910,0,1826,1,0,1,1,4,1,7,1,1,164,0,0,0,0,0,0,0,6,2009,155000,50,"None",0,"SBrkr"
"484","RM","Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","Twnhs","1Story","Hip","CompShg","VinylSd","VinylSd","TA","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","TA","Typ","None","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1998",484,120,4500,6,5,1998,1998,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,2,402,0,125,0,0,0,0,0,5,2006,164000,32,"BrkFace",116,"SBrkr"
"485","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","TA","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","Gd","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1963",485,20,7758,5,7,1962,2001,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1,264,0,132,0,0,0,0,0,3,2007,132500,70,"None",0,"SBrkr"
"486","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","Gd","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1950",486,20,9600,5,7,1950,2007,607,0,506,1113,1113,0,0,1113,0,0,1,0,3,1,5,1,1,264,0,80,120,0,0,0,0,7,2009,147000,80,"None",0,"SBrkr"
"487","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","TA","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1965",487,20,10289,5,7,1965,1965,836,0,237,1073,1073,0,0,1073,1,0,1,1,3,1,6,0,2,515,0,0,0,0,0,0,0,6,2007,156000,79,"BrkFace",168,"SBrkr"
"488","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","Gd","TA","Av","ALQ","Unf","GasA","Gd","Y","TA","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1971",488,20,12243,5,6,1971,1971,998,0,486,1484,1484,0,0,1484,0,0,2,0,3,1,7,1,2,487,224,0,0,0,180,0,0,2,2007,175000,70,"None",0,"SBrkr"
"489","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","Fa","CBlock","TA","Fa","No","BLQ","Unf","GasA","TA","N","TA","Mod","Gd","Attchd","Unf","TA","Fa","N","None","None","None","ConLD","Normal","1970",489,190,10800,5,4,1900,1970,664,0,290,954,1766,648,0,2414,0,0,2,0,3,2,10,1,2,520,142,0,0,0,0,0,0,5,2006,160000,60,"None",0,"FuseA"
